1060075126 124516 0 3037 0 0 0 0 0 0 0
1060076299 124518 0 3037 0 0 0 0 0 0 0
1060171840 124519 0 3037 0 0 0 0 0 0 0
1060858901 124536 0 3037 0 0 0 0 0 0 0
1060908136 124538 0 3037 0 0 0 0 0 0 0
1060909633 124554 0 3037 0 0 0 0 0 0 0
1061062666 124554 0 3037 0 0 0 0 0 0 0
1061063556 124554 0 3037 0 0 0 0 0 0 0
1061064075 124562 0 3037 0 0 0 0 0 0 0
1061613683 124562 0 3038 0 0 0 0 0 0 0
1061894885 124611 0 3038 0 0 0 0 0 0 0
1062202274 124730 0 3038 0 0 0 0 0 0 0
1062202327 124762 0 3038 0 0 0 0 0 0 0
1062202365 124763 0 3038 0 0 0 0 0 0 0
1062202627 124861 0 3038 0 0 0 0 0 0 0
1062202906 124861 0 3038 0 0 0 0 0 0 0
1062203176 124863 0 3038 0 0 0 0 0 0 0
1062371408 124864 0 3038 0 0 0 0 0 0 0
1062548477 124912 0 3038 0 0 0 0 0 0 0
1062553744 124927 0 3038 0 0 0 0 0 0 0
1062553847 124960 0 3038 0 0 0 0 0 0 0
1062554809 124964 0 3038 0 0 0 0 0 0 0
1062554885 124970 0 3038 0 0 0 0 0 0 0
1062559112 124970 0 3301 0 0 0 0 0 0 0
1064964739 125725 0 3301 0 0 0 0 0 0 0
1064965135 125728 0 3301 0 0 0 0 0 0 0
1064965275 126196 0 3301 0 0 0 0 0 0 0
1064965803 126198 0 3301 0 0 0 0 0 0 0
1065007211 126347 0 3301 0 0 0 0 0 0 0
1065139323 126607 0 3301 0 0 0 0 0 0 0
1065139448 126608 0 3301 0 0 0 0 0 0 0
1065843347 126608 0 3301 0 0 0 0 0 0 0
1065847432 126610 0 3301 0 0 0 0 0 0 0
1066016229 126612 0 3301 0 0 0 0 0 0 0
1066262056 126632 0 3301 0 0 0 0 0 0 0
1068249933 126635 0 3301 0 0 0 0 0 0 0
1068260804 126694 0 3301 0 0 0 0 0 0 0
1068262263 126717 0 3301 0 0 0 0 0 0 0
1068262507 127037 0 3301 0 0 0 0 0 0 0
1068268332 127046 0 3301 0 0 0 0 0 0 0
1068714090 127052 0 3301 0 0 0 0 0 0 0
1068714377 127055 0 3301 0 0 0 0 0 0 0
1068714824 127071 0 3301 0 0 0 0 0 0 0
1068715088 127094 0 3301 0 0 0 0 0 0 0
1069279125 127094 0 3301 0 204 0 0 0 0 0
1069343015 127094 0 3301 0 204 0 0 0 0 0
1069354541 127094 0 3301 0 316 0 0 0 0 0
1070071207 127094 0 3301 0 336 0 0 0 0 0
1070238489 127096 0 3301 0 336 0 0 0 0 0
1070238648 128202 0 3301 0 336 0 0 0 0 0
1071632175 128701 0 3301 0 336 0 0 0 0 0
1071891096 128702 0 3301 0 336 0 0 0 0 0
1072033110 128702 0 3301 0 343 0 0 0 0 0
1072070207 128702 0 3301 0 2777 0 0 0 0 0
1072102397 128702 0 3301 0 2783 0 0 0 0 0
1072310284 128702 0 3301 0 2805 0 0 0 0 0
1072369633 128702 0 3301 0 2817 0 0 0 0 0
1072372939 128702 0 3301 0 2850 0 0 0 0 0
1072409617 128702 0 3301 0 2920 0 0 0 0 0
1072469096 128702 0 3361 0 2920 0 0 0 0 0
1072631788 128702 0 3361 0 3126 0 0 0 0 0
1072667756 128702 0 3361 0 8561 0 0 0 0 0
1072707001 128702 0 3361 0 8562 0 0 0 0 0
1072707891 128702 0 3361 0 8565 0 0 0 0 0
1072741215 128702 0 3361 0 8567 0 0 0 0 0
1072750731 128702 0 3361 0 11856 0 0 0 0 0
1072757210 128766 0 3361 0 11856 0 0 0 0 0
1072757323 128886 0 3361 0 11856 0 0 0 0 0
1072757630 128889 0 3361 0 11856 0 0 0 0 0
1072759064 128890 0 3361 0 11856 0 0 0 0 0
1072759068 128892 0 3361 0 11856 0 0 0 0 0
1072759345 128895 0 3361 0 11856 0 0 0 0 0
1072825121 129045 0 3361 0 11856 0 0 0 0 0
1072825142 129065 0 3361 0 11856 0 0 0 0 0
1072825195 129066 0 3361 0 11856 0 0 0 0 0
1072825371 129089 0 3361 0 11856 0 0 0 0 0
1072825442 129264 0 3361 0 11856 0 0 0 0 0
1072825533 129275 0 3361 0 11856 0 0 0 0 0
1072832683 129341 0 3361 0 11856 0 0 0 0 0
1072832737 129351 0 3361 0 11856 0 0 0 0 0
1072833878 129372 0 3361 0 11856 0 0 0 0 0
1072837796 129401 0 3361 0 11856 0 0 0 0 0
1072837856 129456 0 3361 0 11856 0 0 0 0 0
1072837925 129467 0 3361 0 11856 0 0 0 0 0
1072838276 129469 0 3361 0 11856 0 0 0 0 0
1072839421 129476 0 3361 0 11856 0 0 0 0 0
1072839830 129477 0 3361 0 11856 0 0 0 0 0
1072841620 129481 0 3361 0 11856 0 0 0 0 0
1072842100 129481 0 3361 0 11987 0 0 0 0 0
1072846887 129481 0 3361 0 11989 0 0 0 0 0
1072898792 129684 0 3361 0 11989 0 0 0 0 0
1072899463 129694 0 3361 0 11989 0 0 0 0 0
1072932115 129781 0 3361 0 11989 0 0 0 0 0
1072932185 129790 0 3361 0 11989 0 0 0 0 0
1072942924 129793 0 3361 0 11989 0 0 0 0 0
1072942948 129794 0 3361 0 11989 0 0 0 0 0
1072943035 129795 0 3361 0 11989 0 0 0 0 0
1072963833 129795 0 3361 0 11996 0 0 0 0 0
1072987522 129818 0 3361 0 11996 0 0 0 0 0
1073019613 129864 0 3361 0 11996 0 0 0 0 0
1073021210 129866 0 3361 0 11996 0 0 0 0 0
1073022403 129866 0 3361 0 11999 0 0 0 0 0
1073076764 129866 0 3361 0 12004 0 0 0 0 0
1073266823 129866 0 3361 0 14279 0 0 0 0 0
1073278802 129866 0 3361 0 14280 0 0 0 0 0
1073341292 129875 0 3361 0 14280 0 0 0 0 0
1073341389 129960 0 3361 0 14280 0 0 0 0 0
1073346010 129965 0 3361 0 14280 0 0 0 0 0
1073346073 130009 0 3361 0 14280 0 0 0 0 0
1073351071 130009 0 3361 0 14281 0 0 0 0 0
1073433222 130009 0 3361 0 14287 0 0 0 0 0
1073538023 130009 0 3361 0 14969 0 0 0 0 0
1073650555 130015 0 3361 0 14969 0 0 0 0 0
1073697798 130016 0 3361 0 14969 0 0 0 0 0
1073763504 130016 0 3361 0 14976 0 0 0 0 0
1073969577 130016 0 3361 0 14984 0 0 0 0 0
1073970015 130016 0 3361 0 14988 0 0 0 0 0
1074047023 130016 0 3361 0 15004 0 0 0 0 0
1074047098 130016 0 3361 0 15004 0 0 0 0 0
1074049826 130016 0 3361 0 15018 0 0 0 0 0
1074176489 130016 0 3361 0 15127 0 0 0 0 0
1074183468 130016 0 3361 0 15166 0 0 0 0 0
1074197766 130016 0 3361 0 15194 0 0 0 0 0
1074380779 130016 0 3361 0 15196 0 0 0 0 0
1074380814 130016 0 3361 0 15197 0 0 0 0 0
1074380866 130016 0 3361 0 15199 0 0 0 0 0
1074387949 130016 0 3361 0 15229 0 0 0 0 0
1074388123 130016 0 3361 0 15241 0 0 0 0 0
1074539777 130016 0 3361 0 15320 0 0 0 0 0
1074548979 130016 0 3361 0 15322 0 0 0 0 0
1074550650 130016 0 3361 0 15430 0 0 0 0 0
1074615349 130016 0 3361 0 15433 0 0 0 0 0
1075265224 130016 0 3361 0 15532 0 0 0 0 0
1075265308 130016 0 3361 0 16687 0 0 0 0 0
1075265673 130016 0 3361 0 16687 0 0 0 0 0
1075358800 130016 0 3361 0 16819 0 0 0 0 0
1075436422 130016 0 3361 0 16821 0 0 0 0 0
1075437252 130016 0 3361 0 16826 0 0 0 0 0
1075471757 130016 0 3361 0 16839 0 0 0 0 0
1075471797 130016 0 3361 0 16840 0 0 0 0 0
1075519217 130016 0 3361 0 16843 0 0 0 0 0
1075563194 130016 0 3361 0 16851 0 0 0 0 0
1075563312 130016 0 3361 0 16864 0 0 0 0 0
1075652927 130016 0 3361 0 16871 0 0 0 0 0
1075655552 130016 0 3361 0 16908 0 0 0 0 0
1075683814 130016 0 3361 0 16939 0 0 0 0 0
1075777681 130019 0 3361 0 16939 0 0 0 0 0
1075786239 130019 0 3361 0 16942 0 0 0 0 0
1075849813 130019 0 3361 0 16998 0 0 0 0 0
1075850913 130019 0 3361 0 17012 0 0 0 0 0
1075856032 130019 0 3362 0 17012 0 0 0 0 0
1075867173 130019 0 4186 0 17012 0 0 0 0 0
1075867798 130019 0 4201 0 17012 0 0 0 0 0
1075961172 130019 0 4201 0 17194 0 0 0 0 0
1075962041 130019 0 4201 0 17195 0 0 0 0 0
1075962094 130019 0 4201 0 17197 0 0 0 0 0
1075962335 130019 0 4201 0 17202 0 0 0 0 0
1075990710 130019 0 4201 0 17206 0 0 0 0 0
1076018574 130019 0 4201 0 17207 0 0 0 0 0
1076018661 130019 0 4201 0 17234 0 0 0 0 0
1076040694 130019 0 4201 0 17321 0 0 0 0 0
1076084520 130019 0 4201 0 17370 0 0 0 0 0
1076084700 130019 0 4201 0 17372 0 0 0 0 0
1076099429 130019 0 4201 0 17374 0 0 0 0 0
1076100053 130019 0 4201 0 17376 0 0 0 0 0
1076101033 130019 0 4201 0 17380 0 0 0 0 0
1076101391 130019 0 4201 0 17392 0 0 0 0 0
1076104744 130019 0 4201 0 17416 0 0 0 0 0
1076124500 130019 0 4201 0 17480 0 0 0 0 0
1076299590 130025 0 4201 0 17480 0 0 0 0 0
1076299676 130026 0 4201 0 17480 0 0 0 0 0
1076299734 130027 0 4201 0 17480 0 0 0 0 0
1076451190 130027 0 4201 0 17507 0 0 0 0 0
1076601395 130027 0 4201 0 17517 0 0 0 0 0
1076631238 130027 0 4201 0 17525 0 0 0 0 0
1076633506 130027 0 4201 0 17530 0 0 0 0 0
1076634373 130027 0 4201 0 17534 0 0 0 0 0
1076634690 130027 0 4201 0 17539 0 0 0 0 0
1076637438 130027 0 4201 0 17541 0 0 0 0 0
1076637752 130027 0 4201 0 17543 0 0 0 0 0
1076650567 130027 0 4201 0 17544 0 0 0 0 0
1076651697 130027 0 4201 0 17614 0 0 0 0 0
1076706699 130027 0 4201 0 17641 0 0 0 0 0
1076711475 130027 0 4201 0 18090 0 0 0 0 0
1076725269 130027 0 4201 0 18094 0 0 0 0 0
1076725329 130027 0 4201 0 18095 0 0 0 0 0
1076725969 130027 0 4201 0 18097 0 0 0 0 0
1076726329 130027 0 4201 0 18100 0 0 0 0 0
1076726885 130027 0 4201 0 18123 0 0 0 0 0
1076740808 130027 0 4201 0 18136 0 0 0 0 0
1076773612 130027 0 4201 0 18221 0 0 0 0 0
1076775168 130027 0 4201 0 18231 0 0 0 0 0
1076781813 130027 0 4201 0 18263 0 0 0 0 0
1076799897 130027 0 4201 0 18433 0 0 0 0 0
1076828447 130028 0 4201 0 18433 0 0 0 0 0
1076829164 130049 0 4201 0 18433 0 0 0 0 0
1076830134 130050 0 4201 0 18433 0 0 0 0 0
1076830167 131266 0 4201 0 18433 0 0 0 0 0
1076831048 131308 0 4201 0 18433 0 0 0 0 0
1076831191 131402 0 4201 0 18433 0 0 0 0 0
1076831211 131433 0 4201 0 18433 0 0 0 0 0
1076864089 131433 0 4201 0 18434 0 0 0 0 0
1076868243 131433 0 4201 0 20046 0 0 0 0 0
1076988709 131433 0 4201 0 20120 0 0 0 0 0
1076999233 131433 0 4201 0 20465 0 0 0 0 0
1077021650 131434 0 4201 0 20465 0 0 0 0 0
1077034371 131434 0 4201 0 20466 0 0 0 0 0
1077160236 131464 0 4201 0 20466 0 0 0 0 0
1077246684 131466 0 4201 0 20466 0 0 0 0 0
1077737592 131466 0 4201 0 20504 0 0 0 0 0
1077742589 131466 0 4201 0 20590 0 0 0 0 0
1077856884 131466 0 4201 0 20612 0 0 0 0 0
1077857606 131469 0 4201 0 20612 0 0 0 0 0
1077862608 131469 0 4201 0 21184 0 0 0 0 0
1077862980 131469 0 4201 0 21531 0 0 0 0 0
1077896125 131469 0 4201 0 21540 0 0 0 0 0
1077920422 131469 0 4201 0 21971 0 0 0 0 0
1078011856 131469 0 4201 0 22558 0 0 0 0 0
1078026772 131469 0 4228 0 22558 0 0 0 0 0
1078117804 131469 0 4228 0 22772 0 0 0 0 0
1078157973 131469 0 4228 0 22774 0 0 0 0 0
1078160382 131469 0 4228 0 22775 0 0 0 0 0
1078278558 131469 0 4228 0 22834 0 0 0 0 0
1078282260 131470 0 4228 0 22834 0 0 0 0 0
1078374450 131491 0 4228 0 22834 0 0 0 0 0
1078375130 131519 0 4228 0 22834 0 0 0 0 0
1078375499 131532 0 4228 0 22834 0 0 0 0 0
1078438338 131533 0 4228 0 22834 0 0 0 0 0
1078443662 131533 0 4228 0 22874 0 0 0 0 0
1078453372 131533 0 4228 0 22888 0 0 0 0 0
1078493355 131533 0 4228 0 22918 0 0 0 0 0
1078552530 131533 0 4228 0 22919 0 0 0 0 0
1078630319 131533 0 4228 0 22923 0 0 0 0 0
1078630693 131533 0 4228 0 23743 0 0 0 0 0
1078683642 131533 0 4228 0 23783 0 0 0 0 0
1078683891 131533 0 4228 0 23800 0 0 0 0 0
1078710720 131533 0 4228 0 24116 0 0 0 0 0
1078712942 131533 0 4228 0 24150 0 0 0 0 0
1078786134 131533 0 4228 0 24182 0 0 0 0 0
1078840699 131533 0 4228 0 24514 0 0 0 0 0
1078840792 131533 0 4228 0 24529 0 0 0 0 0
1078840872 131533 0 4228 0 24530 0 0 0 0 0
1078860644 131533 0 4228 0 24531 0 0 0 0 0
1078861902 131533 0 4228 0 24545 0 0 0 0 0
1078877413 131533 0 4228 0 24551 0 0 0 0 0
1078881420 131534 0 4228 0 24551 0 0 0 0 0
1078959355 131534 0 4228 0 24556 0 0 0 0 0
1079045864 131534 0 4228 0 24665 0 0 0 0 0
1079157117 131534 0 4228 0 24693 0 0 0 0 0
1079245609 131534 0 4228 0 24695 0 0 0 0 0
1079245763 131534 0 4228 0 24698 0 0 0 0 0
1079245790 131534 0 4228 0 24699 0 0 0 0 0
1079245853 131534 0 4228 0 24804 0 0 0 0 0
1079483346 131643 0 4228 0 24804 0 0 0 0 0
1079499584 131643 0 4228 0 30055 0 0 0 0 0
1079588800 131643 0 4228 0 30684 0 0 0 0 0
1079624028 131643 0 4228 0 30686 0 0 0 0 0
1079624068 131643 0 4228 0 30688 0 0 0 0 0
1079624134 131643 0 4228 0 30694 0 0 0 0 0
1079654887 131649 0 4228 0 30694 0 0 0 0 0
1079802098 131649 0 4228 0 30843 0 0 0 0 0
1079807125 131649 0 4228 0 31374 0 0 0 0 0
1079823693 131649 0 4228 0 31556 0 0 0 0 0
1079823760 131649 0 4228 0 31648 0 0 0 0 0
1079936766 131649 0 4228 0 32278 0 0 0 0 0
1079936865 131649 0 4228 0 32283 0 0 0 0 0
1079961156 131649 0 4228 0 32284 0 0 0 0 0
1080073715 131649 0 4232 0 32284 0 0 0 0 0
1080254215 131649 0 4232 0 32439 0 0 0 0 0
1080333854 131649 0 4232 0 32444 0 0 0 0 0
1080443199 131649 0 4232 0 32611 0 0 0 0 0
1080495915 131649 0 4232 0 32694 0 0 0 0 0
1081470348 131649 0 4232 0 32715 0 0 0 0 0
1081484003 131649 0 4232 0 32716 0 0 0 0 0
1081696330 131649 0 4232 0 32722 0 0 0 0 0
1081696547 131649 0 4232 0 32731 0 0 0 0 0
1081743128 131649 0 4232 0 32851 0 0 0 0 0
1082297526 131649 0 4232 0 32888 0 0 0 0 0
1082341188 131649 0 4232 0 33458 0 0 0 0 0
1082409612 131649 0 4232 0 33470 0 0 0 0 0
1082409659 131649 0 4232 0 33473 0 0 0 0 0
1082868960 131649 0 4232 0 33479 0 0 0 0 0
1082985617 131649 0 4232 0 33647 0 0 0 0 0
1083070567 131649 0 4232 0 33766 0 0 0 0 0
1083091765 131649 0 4393 0 33766 0 0 0 0 0
1083092904 131649 0 6071 0 33766 0 0 0 0 0
1083093220 131649 0 6075 0 33766 0 0 0 0 0
1083104278 131649 0 6075 0 33766 0 0 0 0 0
1083104302 131651 0 6075 0 33766 0 0 0 0 0
1083104911 131651 0 6075 0 33766 0 0 0 0 0
1083118173 131690 0 6075 0 33766 0 0 0 0 0
1083118620 131711 0 6075 0 33766 0 0 0 0 0
1083120165 131753 0 6075 0 33766 0 0 0 0 0
1083188086 131755 0 6075 0 33766 0 0 0 0 0
1083188098 131867 0 6075 0 33766 0 0 0 0 0
1083189212 131878 0 6075 0 33766 0 0 0 0 0
1083192142 131879 0 6075 0 33766 0 0 0 0 0
1083192162 131883 0 6075 0 33766 0 0 0 0 0
1083202270 131885 0 6075 0 33766 0 0 0 0 0
1083205289 131916 0 6075 0 33766 0 0 0 0 0
1083206054 132337 0 6075 0 33766 0 0 0 0 0
1083206477 132343 0 6075 0 33766 0 0 0 0 0
1083208343 132380 0 6075 0 33766 0 0 0 0 0
1083279945 132389 0 6075 0 33766 0 0 0 0 0
1083280168 132403 0 6075 0 33766 0 0 0 0 0
1083282622 132428 0 6075 0 33766 0 0 0 0 0
1083284345 132442 0 6075 0 33766 0 0 0 0 0
1083289761 132570 0 6075 0 33766 0 0 0 0 0
1083365701 132571 0 6075 0 33766 0 0 0 0 0
1083365718 132589 0 6075 0 33766 0 0 0 0 0
1083385781 132591 0 6075 0 33766 0 0 0 0 0
1083386684 132592 0 6075 0 33766 0 0 0 0 0
1083469249 132592 0 6081 0 33766 0 0 0 0 0
1083471810 132592 0 6102 0 33766 0 0 0 0 0
1083471994 132592 0 6107 0 33766 0 0 0 0 0
1083474142 132592 0 6212 0 33766 0 0 0 0 0
1083728820 132593 0 6212 0 33766 0 0 0 0 0
1084486177 132595 0 6212 0 33766 0 0 0 0 0
1084501774 132596 0 6212 0 33766 0 0 0 0 0
1084503556 132598 0 6212 0 33766 0 0 0 0 0
1084569757 132605 0 6212 0 33766 0 0 0 0 0
1084569765 132606 0 6212 0 33766 0 0 0 0 0
1084569773 132693 0 6212 0 33766 0 0 0 0 0
1084569780 132694 0 6212 0 33766 0 0 0 0 0
1085338669 132711 0 6212 0 33766 0 0 0 0 0
1085623857 132712 0 6212 0 33766 0 0 0 0 0
1085623869 132714 0 6212 0 33766 0 0 0 0 0
1085713923 132715 0 6212 0 33766 0 0 0 0 0
1085714114 132720 0 6212 0 33766 0 0 0 0 0
1085714247 132755 0 6212 0 33766 0 0 0 0 0
1085789613 133853 0 6212 0 33766 0 0 0 0 0
1085789713 133882 0 6212 0 33766 0 0 0 0 0
1085794689 133883 0 6212 0 33766 0 0 0 0 0
1085795242 133924 0 6212 0 33766 0 0 0 0 0
1085797585 133925 0 6212 0 33766 0 0 0 0 0
1085857046 133926 0 6212 0 33766 0 0 0 0 0
1085964401 133990 0 6212 0 33766 0 0 0 0 0
1085964555 133991 0 6212 0 33766 0 0 0 0 0
1085964688 136289 0 6212 0 33766 0 0 0 0 0
1086005708 136289 0 6212 0 33766 0 0 0 0 0
1086006508 136300 0 6212 0 33766 0 0 0 0 0
1086131905 136302 0 6212 0 33766 0 0 0 0 0
1086131938 136306 0 6212 0 33766 0 0 0 0 0
1086132569 136310 0 6212 0 33766 0 0 0 0 0
1086137112 136330 0 6212 0 33766 0 0 0 0 0
1086223532 136404 0 6212 0 33766 0 0 0 0 0
1086304008 136482 0 6212 0 33766 0 0 0 0 0
1086390057 136486 0 6212 0 33766 0 0 0 0 0
1086390092 136508 0 6212 0 33766 0 0 0 0 0
1086402060 136508 0 6260 0 33766 0 0 0 0 0
1086406344 136509 0 6260 0 33766 0 0 0 0 0
1086406381 136510 0 6260 0 33766 0 0 0 0 0
1086754362 136602 0 6260 0 33766 0 0 0 0 0
1086754458 136604 0 6260 0 33766 0 0 0 0 0
1086754530 136605 0 6260 0 33766 0 0 0 0 0
1086822561 136611 0 6260 0 33766 0 0 0 0 0
1086826926 136619 0 6260 0 33766 0 0 0 0 0
1086907701 136626 0 6260 0 33766 0 0 0 0 0
1087306347 136626 0 6260 0 34031 0 0 0 0 0
1087767230 136626 0 6264 0 34031 0 0 0 0 0
1088089546 136626 0 6420 0 34031 0 0 0 0 0
1088204301 136626 0 6422 0 34031 0 0 0 0 0
1088204698 136626 0 6427 0 34031 0 0 0 0 0
1088637846 136632 0 6427 0 34031 0 0 0 0 0
1088638138 136636 0 6427 0 34031 0 0 0 0 0
1088733773 136636 0 6427 0 34036 0 0 0 0 0
1089244787 136644 0 6427 0 34036 0 0 0 0 0
1089250359 136713 0 6427 0 34036 0 0 0 0 0
1089430932 136713 0 6654 0 34036 0 0 0 0 0
1090034072 136713 0 6654 0 34038 0 0 0 0 0
1091065735 136714 0 6654 0 34038 0 0 0 0 0
1091065852 136740 0 6654 0 34038 0 0 0 0 0
1091244399 136742 0 6654 0 34038 0 0 0 0 0
1091244554 136747 0 6654 0 34038 0 0 0 0 0
1093383864 136796 0 6654 0 34038 0 0 0 0 0
1093384140 136862 0 6654 0 34038 0 0 0 0 0
1093395801 136868 0 6654 0 34038 0 0 0 0 0
1093396024 136878 0 6654 0 34038 0 0 0 0 0
1093399145 136883 0 6654 0 34038 0 0 0 0 0
1093400566 136889 0 6654 0 34038 0 0 0 0 0
1093400840 136895 0 6654 0 34038 0 0 0 0 0
1093401466 136896 0 6654 0 34038 0 0 0 0 0
1093401539 136914 0 6654 0 34038 0 0 0 0 0
1093485501 136940 0 6654 0 34038 0 0 0 0 0
1093568308 137025 0 6654 0 34038 0 0 0 0 0
1093568668 137053 0 6654 0 34038 0 0 0 0 0
1093571633 137054 0 6654 0 34038 0 0 0 0 0
1093571659 137055 0 6654 0 34038 0 0 0 0 0
1093573305 137057 0 6654 0 34038 0 0 0 0 0
1093643825 137057 0 6654 0 34038 0 0 0 0 0
1093643834 137059 0 6654 0 34038 0 0 0 0 0
1093644103 137059 0 6654 0 34038 0 0 0 0 0
1093644118 137060 0 6654 0 34038 0 0 0 0 0
1093644251 137061 0 6654 0 34038 0 0 0 0 0
1093670698 137067 0 6654 0 34038 0 0 0 0 0
1093670752 137073 0 6654 0 34038 0 0 0 0 0
1093696417 137220 0 6654 0 34038 0 0 0 0 0
1093696892 137246 0 6654 0 34038 0 0 0 0 0
1093744003 137247 0 6654 0 34038 0 0 0 0 0
1093834323 137607 0 6654 0 34038 0 0 0 0 0
1093835594 137625 0 6654 0 34038 0 0 0 0 0
1093836738 137628 0 6654 0 34038 0 0 0 0 0
1093864865 137629 0 6654 0 34038 0 0 0 0 0
1093865183 137629 0 6654 0 34038 0 0 0 0 0
1093865356 137631 0 6654 0 34038 0 0 0 0 0
1093866898 137634 0 6654 0 34038 0 0 0 0 0
1094184160 137691 0 6654 0 34038 0 0 0 0 0
1094184270 138067 0 6654 0 34038 0 0 0 0 0
1094249550 138105 0 6654 0 34038 0 0 0 0 0
1094258149 138108 0 6654 0 34038 0 0 0 0 0
1094616308 138110 0 6654 0 34038 0 0 0 0 0
1095731185 138110 0 6654 0 34053 0 0 0 0 0
1095731289 138110 0 6654 0 34054 0 0 0 0 0
1095732990 138110 0 6654 0 34055 0 0 0 0 0
1095733911 138110 0 6654 0 34055 0 0 0 0 0
1095738664 138110 0 6654 0 34161 0 0 0 0 0
1095741475 138110 0 6654 0 34166 0 0 0 0 0
1095991361 138124 0 6654 0 34166 0 0 0 0 0
1095994525 138124 0 6786 0 34166 0 0 0 0 0
1097093040 138124 0 6789 0 34166 0 0 0 0 0
1097202631 138124 0 6795 0 34166 0 0 0 0 0
1097254581 138124 0 6796 0 34166 0 0 0 0 0
1097582993 138126 0 6796 0 34166 0 0 0 0 0
1097586838 138126 0 6798 0 34166 0 0 0 0 0
1097586972 138126 0 6798 0 34166 0 0 0 0 0
1097990212 138126 0 6809 0 34166 0 0 0 0 0
1097991617 138126 0 6812 0 34166 0 0 0 0 0
1097991644 138126 0 6853 0 34166 0 0 0 0 0
1098234121 138470 0 6853 0 34166 0 0 0 0 0
1098274905 138481 0 6853 0 34166 0 0 0 0 0
1098396145 138485 0 6853 0 34166 0 0 0 0 0
1098396257 138486 0 6853 0 34166 0 0 0 0 0
1098396688 139311 0 6853 0 34166 0 0 0 0 0
1098396897 139335 0 6853 0 34166 0 0 0 0 0
1098396995 139535 0 6853 0 34166 0 0 0 0 0
1098398996 139535 0 6853 0 34180 0 0 0 0 0
1098502738 143049 0 6853 0 34180 0 0 0 0 0
1098502768 143051 0 6853 0 34180 0 0 0 0 0
1098669599 143053 0 6853 0 34180 0 0 0 0 0
1098669651 145094 0 6853 0 34180 0 0 0 0 0
1098670238 145095 0 6853 0 34180 0 0 0 0 0
1098701724 145096 0 6853 0 34180 0 0 0 0 0
1098754719 145098 0 6853 0 34180 0 0 0 0 0
1098886200 145098 0 6864 0 34180 0 0 0 0 0
1098886318 145098 0 6869 0 34180 0 0 0 0 0
1098887036 145098 0 6899 0 34180 0 0 0 0 0
1098887322 145098 0 6901 0 34180 0 0 0 0 0
1098887794 145098 0 6920 0 34180 0 0 0 0 0
1099030020 145868 0 6920 0 34180 0 0 0 0 0
1099030054 145894 0 6920 0 34180 0 0 0 0 0
1099030098 146038 0 6920 0 34180 0 0 0 0 0
1099055154 146042 0 6920 0 34180 0 0 0 0 0
1099117815 146044 0 6920 0 34180 0 0 0 0 0
1099119419 146063 0 6920 0 34180 0 0 0 0 0
1099201843 146166 0 6920 0 34180 0 0 0 0 0
1099309973 146173 0 6920 0 34180 0 0 0 0 0
1099310265 146191 0 6920 0 34180 0 0 0 0 0
1099310297 146289 0 6920 0 34180 0 0 0 0 0
1099366716 146290 0 6920 0 34180 0 0 0 0 0
1099838794 146290 0 6920 0 34188 0 0 0 0 0
1099892219 146301 0 6920 0 34188 0 0 0 0 0
1100833686 146301 0 6920 0 34262 0 0 0 0 0
1100837544 146301 0 6920 0 34287 0 0 0 0 0
