# Date and number of downloads of pcbinst-4.3.0.exe
2021-03-01 	0
2021-03-02 	0
2021-03-03 	13
2021-03-04 	14
2021-03-05 	14
2021-03-06 	14
2021-03-07 	13
2021-03-08 	14
2021-03-09 	18
2021-03-10 	13
2021-03-11 	15
2021-03-12 	12
2021-03-13 	10
2021-03-14 	12
2021-03-15 	26
2021-03-16 	13
2021-03-17 	30
2021-03-18 	11
2021-03-19 	24
2021-03-20 	14
2021-03-21 	28
2021-03-22 	26
2021-03-23 	14
2021-03-24 	5
2021-03-25 	15
2021-03-26 	12
2021-03-27 	12
2021-03-28 	14
2021-03-29 	8
2021-03-30 	11
2021-03-31 	13
2021-04-01 	16
2021-04-02 	5
2021-04-03 	8
2021-04-04 	22
2021-04-05 	11
2021-04-06 	7
2021-04-07 	19
2021-04-08 	14
2021-04-09 	14
2021-04-10 	11
2021-04-11 	8
2021-04-12 	17
2021-04-13 	9
2021-04-14 	9
2021-04-15 	12
2021-04-16 	7
2021-04-17 	18
2021-04-18 	8
2021-04-19 	13
2021-04-20 	11
2021-04-21 	7
2021-04-22 	9
2021-04-23 	5
2021-04-24 	6
2021-04-25 	9
2021-04-26 	11
2021-04-27 	14
2021-04-28 	4
2021-04-29 	9
2021-04-30 	5
2021-05-01 	12
2021-05-02 	5
2021-05-03 	6
2021-05-04 	4
2021-05-05 	14
2021-05-06 	10
2021-05-07 	11
2021-05-08 	5
2021-05-09 	15
2021-05-10 	3
2021-05-11 	10
2021-05-12 	10
2021-05-13 	12
2021-05-14 	10
2021-05-15 	12
2021-05-16 	8
2021-05-17 	9
2021-05-18 	9
e
# EOF #
