# Date and number of downloads of pcbinst-4.1.3.exe
2018-10-03 	0
2018-10-04 	0
2018-10-05 	9
2018-10-06 	23
2018-10-07 	15
2018-10-08 	21
2018-10-09 	16
2018-10-10 	16
2018-10-11 	10
2018-10-12 	17
2018-10-13 	7
2018-10-14 	14
2018-10-15 	10
2018-10-16 	16
2018-10-17 	16
2018-10-18 	14
2018-10-19 	13
2018-10-20	21
2018-10-21	23
2018-10-22	14
2018-10-23	20
2018-10-24	17
2018-10-25	20
2018-10-26	18
2018-10-27	8
2018-10-28	11
2018-10-29	10
2018-10-30	20
2018-10-31	16
2018-11-01	15
2018-11-02	28
2018-11-03	22
2018-11-04	13
2018-11-05	14
2018-11-06	26
2018-11-07	19
2018-11-08	17
2018-11-09	14
2018-11-10	14
2018-11-11	12
2018-11-12	20
2018-11-13	25
2018-11-14	16
2018-11-15	21
2018-11-16	14
2018-11-17	11
2018-11-18	11
2018-11-19	26
2018-11-20	15
2018-11-21	24
2018-11-22	8
2018-11-23	18
2018-11-24	15
2018-11-25	16
2018-11-26	28
2018-11-27	22
2018-11-28	12
2018-11-29	11
2018-11-30	24
2018-12-01	8
2018-12-02	14
2018-12-03	18
2018-12-04	13
2018-12-05	15
2018-12-06	21
2018-12-07	14
2018-12-08	21
2018-12-09	22
2018-12-10	8
2018-12-11	60
2018-12-12	21
2018-12-13	18
2018-12-14	19
2018-12-15	12
2018-12-16	11
2018-12-17	25
2018-12-18	20
2018-12-19	19
2018-12-20	16
2018-12-21	19
2018-12-22	19
2018-12-23	14
2018-12-24	25
2018-12-25	23
2018-12-26	23
2018-12-27	17
2018-12-28	20
2018-12-29	14
2018-12-30	9
2018-12-31	18
2019-01-01	13
2019-01-02	17
2019-01-03	21
2019-01-04	18
2019-01-05	19
2019-01-06	4
2019-01-07	21
2019-01-08	24
2019-01-09	21
2019-01-10	26
2019-01-11	19
2019-01-12	16
2019-01-13	8
2019-01-14	18
2019-01-15	16
2019-01-16	10
2019-01-17	14
2019-01-18	21
2019-01-19	18
2019-01-20	14
2019-01-21	16
2019-01-22	28
2019-01-23	24
2019-01-24	18
2019-01-25	20
2019-01-26	18
2019-01-27	10
2019-01-28	37
2019-01-29	21
2019-01-30	22
2019-01-31	18
2019-02-01	14
2019-02-02	16
2019-02-03	17
2019-02-04	17
2019-02-05	20
2019-02-06	14
2019-02-07	11
2019-02-08	8
2019-02-09	3
2019-02-10	21
2019-02-11	21
2019-02-12	10
2019-02-13	19
2019-02-14	1
2019-02-15	0
2019-02-16	1
2019-02-17	0
2019-02-18	0
2019-02-19	0
2019-02-20	1
2019-02-21	0
2019-02-22	0
2019-02-23	0
2019-02-24	0
2019-02-25	0
2019-02-26	0
2019-02-27	1
2019-02-28	0
2019-03-01	0
2019-03-02	0
2019-03-03	0
2019-03-04	0
2019-03-05	0
2019-03-06	2
2019-03-07	0
2019-03-08	1
2019-03-09	0
2019-03-10	0
2019-03-11	0
2019-03-12	0
2019-03-13	0
2019-03-14	0
2019-03-15	0
2019-03-16	0
2019-03-17	0
2019-03-18	0
2019-03-19	0
2019-03-20	0
2019-03-21	0
2019-03-22	0
2019-03-23	0
2019-03-24	0
2019-03-25	1
2019-03-26	1
2019-03-27	1
2019-03-28	1
2019-03-29	3
2019-03-30	0
2019-03-31	2
2019-04-01	0
2019-04-02	0
2019-04-03	0
2019-04-04	0
2019-04-05	0
2019-04-06	0
2019-04-07	0
2019-04-08	0
2019-04-09	0
2019-04-10	1
2019-04-11	0
2019-04-12	1
2019-04-13	0
e
# EOF
