# Date and number of downloads of pcbinst-4.1.1.exe
2018-04-06 	0
2018-04-07 	10
2018-04-08 	19
2018-04-09 	32
2018-04-10 	16
2018-04-11 	17
2018-04-12 	14
2018-04-13 	13
2018-04-14 	10
2018-04-15 	13
2018-04-16 	22
2018-04-17 	12
2018-04-18 	8
2018-04-19 	16
2018-04-20 	11
2018-04-21 	7
2018-04-22 	9
2018-04-23 	12
2018-04-24 	20
2018-04-25 	16
2018-04-26 	18
2018-04-27 	17
2018-04-28 	9
2018-04-29 	11
2018-04-30 	8
2018-05-01 	17
2018-05-02 	16
2018-05-03 	17
2018-05-04 	18
2018-05-05 	7
2018-05-06 	6
2018-05-07 	9
2018-05-08 	22
2018-05-09 	18
2018-05-10 	13
2018-05-11 	18
2018-05-12 	3
2018-05-13 	13
2018-05-14 	6
2018-05-15 	0
2018-05-16 	0
2018-05-17 	1
2018-05-18 	1
2018-05-19 	0
2018-05-20 	0
2018-05-21 	0
2018-05-22 	0
2018-05-23 	1
2018-05-24 	0
2018-05-25 	0
2018-05-26 	0
2018-05-27 	0
2018-05-28 	0
2018-05-29 	0
2018-05-30 	0
2018-05-31 	0
2018-06-01 	0
2018-06-02 	0
2018-06-03 	0
2018-06-04 	0
2018-06-05 	0
2018-06-06 	0
2018-06-07 	0
2018-06-08 	0
2018-06-09 	0
e
# EOF
