# Date and number of downloads of pcb-4.2.0.tar.gz
2019-02-02	9
2019-02-03	11
2019-02-04	4
2019-02-05	8
2019-02-06	19
2019-02-07	9
2019-02-08	3
2019-02-09	4
2019-02-10	4
2019-02-11	7
2019-02-12	7
2019-02-13	13
2019-02-14	6
2019-02-15	5
2019-02-16	1
2019-02-17	10
2019-02-18	4
2019-02-19	4
2019-02-20	2
2019-02-21	10
2019-02-22	7
2019-02-23	7
2019-02-24	2
2019-02-25	5
2019-02-26	5
2019-02-27	3
2019-02-28	11
2019-03-01	2
2019-03-02	4
2019-03-03	8
2019-03-04	6
2019-03-05	6
2019-03-06	11
2019-03-07	5
2019-03-08	5
2019-03-09	9
2019-03-10	7
2019-03-11	1
2019-03-12	4
2019-03-13	6
2019-03-14	3
2019-03-15	11
2019-03-16	22
2019-03-17	23
2019-03-18	16
2019-03-19	14
2019-03-20	9
2019-03-21	8
2019-03-22	10
2019-03-23	5
2019-03-24	11
2019-03-25	14
2019-03-26	10
2019-03-27	12
2019-03-28	5
2019-03-29	6
2019-03-30	9
2019-03-31	10
2019-04-01	7
2019-04-02	10
2019-04-03	13
2019-04-04	4
2019-04-05	3
2019-04-06	3
2019-04-07	7
2019-04-08	2
2019-04-09	3
2019-04-10	2
2019-04-11	4
2019-04-12	5
2019-04-13	5
2019-04-14	4
2019-04-15	7
2019-04-16	3
2019-04-17	3
2019-04-18	7
2019-04-19	4
2019-04-20	4
2019-04-21	6
2019-04-22	5
2019-04-23	8
2019-04-24	4
2019-04-25	7
2019-04-26	3
2019-04-27	13
2019-04-28	5
2019-04-29	7
2019-04-30	7
2019-05-01	4
2019-05-02	5
2019-05-03	2
2019-05-04	1
2019-05-05	4
2019-05-06	4
2019-05-07	4
2019-05-08	5
2019-05-09	2
2019-05-10	3
2019-05-11	3
2019-05-12	6
2019-05-13	5
2019-05-14	20
2019-05-15	3
2019-05-16	11
2019-05-17	6
2019-05-18	4
2019-05-19	1
2019-05-20	8
2019-05-21	0
2019-05-22	1
2019-05-23	4
2019-05-24	2
2019-05-25	0
2019-05-26	13
2019-05-27	7
2019-05-28	10
2019-05-29	4
2019-05-30	5
2019-05-31	5
2019-06-01	3
2019-06-02	6
2019-06-03	5
2019-06-04	1
2019-06-05	2
2019-06-06	3
2019-06-07	10
2019-06-08	7
2019-06-09	6
2019-06-10	9
2019-06-11	7
2019-06-12	3
2019-06-13	7
2019-06-14	6
2019-06-15	10
2019-06-16	3
2019-06-17	12
2019-06-18	6
2019-06-19	4
2019-06-20	1
2019-06-21	7
2019-06-22	0
2019-06-23	6
2019-06-24	3
2019-06-25	4
2019-06-26	1
2019-06-27	8
2019-06-28	8
2019-06-29	2
2019-06-30	5
2019-07-01	6
2019-07-02	3
2019-07-03	1
2019-07-04	1
2019-07-05	6
2019-07-06	3
2019-07-07	5
2019-07-08	8
2019-07-09	7
2019-07-10	2
2019-07-11	3
2019-07-12	7
2019-07-13	6
2019-07-14	1
2019-07-15	3
2019-07-16	6
2019-07-17	3
2019-07-18	7
2019-07-19	4
2019-07-20	8
2019-07-21	2
2019-07-22	3
2019-07-23	2
2019-07-24	10
2019-07-25	8
2019-07-26	3
2019-07-27	3
2019-07-28	4
2019-07-29	3
2019-07-30	4
2019-07-31	2
2019-08-01	3
2019-08-02	1
2019-08-03	3
2019-08-04	3
2019-08-05	3
2019-08-06	4
2019-08-07	1
2019-08-08	3
2019-08-09	4
2019-08-10	3
2019-08-11	4
2019-08-12	6
2019-08-13	3
2019-08-14	3
2019-08-15	3
2019-08-16	6
2019-08-17	4
2019-08-18	5
2019-08-19	1
2019-08-20	5
2019-08-21	12
2019-08-22	5
