# Date and number of downloads of pcb-4..0.tar.gz
2018-01-01	0
2018-01-02	0
2018-01-03	0
2018-01-04	0
2018-01-05	0
2018-01-06	0
2018-01-07	0
2018-01-08	0
2018-01-09	0
2018-01-10	0
2018-01-11	0
2018-01-12	0
2018-01-13	0
2018-01-14	0
2018-01-15	0
2018-01-16	0
2018-01-17	0
2018-01-18	0
2018-01-19	0
2018-01-20	0
2018-01-21	0
2018-01-22	0
2018-01-23	0
2018-01-24	0
2018-01-25	0
2018-01-26	0
2018-01-27	0
2018-01-28	14
2018-01-29	30
2018-01-30	20
2018-01-31	21
2018-02-01	19
2018-02-02	24
2018-02-03	24
2018-02-04	22
2018-02-05	19
2018-02-06	22
2018-02-07	20
2018-02-08	15
2018-02-09	20
2018-02-10	25
2018-02-11	31
2018-02-12	20
2018-02-13 	6
2018-02-14 	9
2018-02-15 	25
2018-02-16 	9
2018-02-17 	13
2018-02-18 	24
2018-02-19 	17
2018-02-20 	33
2018-02-21 	19
2018-02-22 	29
2018-02-23 	21
2018-02-24 	14
2018-02-25 	2
2018-02-26 	13
2018-02-27 	15
2018-02-28 	20
2018-03-01 	8
2018-03-02 	0
2018-03-03 	0
2018-03-04 	9
2018-03-05 	28
2018-03-06 	22
2018-03-07 	14
2018-03-08 	22
2018-03-09 	14
2018-03-10 	14
2018-03-11 	15
2018-03-12 	18
2018-03-13 	19
2018-03-14 	16
2018-03-15 	19
2018-03-16 	18
2018-03-17 	35
2018-03-18 	27
2018-03-19 	27
2018-03-20 	34
e
# EOF
