# Date and number of downloads of pcb-4.0.0.tar.gz
2017-01-16	4
2017-01-17	54
2017-01-18	62
2017-01-19	35
2017-01-20	38
2017-01-21	19
2017-01-22	7
2017-01-23	22
2017-01-24	22
2017-01-25	28
2017-01-26	22
2017-01-27	15
2017-01-28	20
2017-01-29	26
2017-01-30	25
2017-01-31	20
2017-02-01	25
2017-02-02	17
2017-02-03	27
2017-02-04	16
2017-02-05	23
2017-02-06	14
2017-02-07	19
2017-02-08	26
2017-02-09	22
2017-02-10	16
2017-02-11	19
2017-02-12	26
2017-02-13	11
2017-02-14	21
2017-02-15	17
2017-02-16	18
2017-02-17	19
2017-02-18	23
2017-02-19	21
2017-02-20	13
2017-02-21	22
2017-02-22	15
2017-02-23	29
2017-02-24	18
2017-02-25	17
2017-02-26	17
2017-02-27	18
2017-02-28	22
2017-03-01	15
2017-03-02	14
2017-03-03	25
2017-03-04	18
2017-03-05	16
2017-03-06	22
2017-03-07	20
2017-03-08	19
2017-03-09	37
2017-03-10	19
2017-03-11	11
2017-03-12	13
2017-03-13	23
2017-03-14	31
2017-03-15	8
2017-03-16	8
2017-03-17	19
2017-03-18	27
2017-03-19	27
2017-03-20	16
2017-03-21	13
2017-03-22	19
2017-03-23	22
2017-03-24	23
2017-03-25	17
2017-03-26	11
2017-03-27	14
2017-03-28	6
2017-03-29	10
2017-03-30	24
2017-03-31	31
2017-04-01	14
2017-04-02	16
2017-04-03	19
2017-04-04	22
2017-04-05	12
2017-04-06	28
2017-04-07	30
2017-04-08	12
2017-04-09	12
2017-04-10	17
2017-04-11	17
2017-04-12	17
2017-04-13	15
2017-04-14	12
2017-04-15	10
2017-04-16	13
2017-04-17	6
2017-04-18	19
2017-04-19	15
2017-04-20	17
2017-04-21	9
2017-04-22	14
2017-04-23	13
2017-04-24	14
2017-04-25	15
2017-04-26	26
2017-04-27	16
2017-04-28	18
2017-04-29	12
2017-04-30	14
2017-05-01	19
2017-05-02	11
2017-05-03	16
2017-05-04	15
2017-05-05	15
2017-05-06	18
2017-05-07	13
2017-05-08	7
2017-05-09	8
2017-05-10	10
2017-05-11	5
2017-05-12	1
2017-05-13	2
2017-05-14	5
2017-05-15	6
2017-05-16	3
2017-05-17	4
2017-05-18	4
2017-05-19	9
2017-05-20	4
2017-05-21	1
2017-05-22	1
2017-05-23	0
2017-05-24	1
2017-05-25	2
2017-05-26	1
2017-05-27	0
2017-05-28	2
2017-05-29	1
2017-05-30	2
2017-05-31	0
2017-06-01	1
2017-06-02	1
2017-06-03	2
2017-06-04	1
2017-06-05	2
2017-06-06	3
2017-06-07	2
2017-06-08	0
2017-06-09	2
2017-06-10	1
2017-06-11	2
2017-06-12	1
2017-06-13	0
2017-06-14	1
2017-06-15	1
2017-06-16	0
2017-06-17	1
2017-06-18	3
2017-06-19	0
2017-06-20	0
2017-06-21	1
2017-06-22	1
2017-06-23	1
2017-06-24	3
2017-06-25	0
2017-06-26	0
2017-06-27	0
2017-06-28	0
2017-06-29	1
2017-06-30	1
2017-07-01	1
2017-07-02	1
2017-07-03	1
2017-07-04	2
2017-07-05	0
2017-07-06	0
2017-07-07	2
2017-07-08	2
2017-07-09	1
2017-07-10	1
2017-07-11	1
2017-07-12	1
2017-07-13	4
2017-07-14	1
2017-07-15	0
2017-07-16	0
2017-07-17	1
2017-07-18	0
2017-07-19	0
2017-07-20	0
2017-07-21	1
2017-07-22	1
2017-07-23	1
2017-07-24	0
2017-07-25	0
2017-07-26	0
2017-07-27	0
2017-07-28	1
2017-07-29	1
2017-07-30	1
2017-07-31	0
2017-08-01	0
2017-08-02	0
2017-08-03	2
2017-08-04	1
2017-08-05	0
2017-08-06	0
2017-08-07	0
2017-08-08	0
2017-08-09	1
2017-08-10	1
2017-08-11	0
2017-08-12	0
2017-08-13	3
2017-08-14	0
2017-08-15	1
2017-08-16	0
2017-08-17	2
2017-08-18	0
2017-08-19	0
2017-08-20	0
